hour,datetime,date,hour_of_day,day_of_week,load_MW,pv_MW,wind_MW,RES_tot_MW,net_load_MW,import_price_EUR_MWh,export_price_EUR_MWh,cf045_import_MW,cf045_export_MW,cf045_DG_MW,cf045_ELY_MW,cf045_FC_MW,cf045_H2_SOC_MWh,cf060_import_MW,cf060_export_MW,cf060_DG_MW,cf060_ELY_MW,cf060_FC_MW,cf060_H2_SOC_MWh
550,2022-01-23 22:00:00,2022-01-23,22,Sunday,11.59,0.0,3.36,3.36,8.23,468.68,201.0,8.23,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,0.0
551,2022-01-23 23:00:00,2022-01-23,23,Sunday,9.57,0.0,3.58,3.58,5.99,468.68,187.68,5.99,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0
552,2022-01-24 00:00:00,2022-01-24,0,Monday,8.74,0.0,3.94,3.94,4.8,468.68,190.27,4.81,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0
553,2022-01-24 01:00:00,2022-01-24,1,Monday,6.81,0.0,4.15,4.15,2.66,468.68,179.61,2.66,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0
554,2022-01-24 02:00:00,2022-01-24,2,Monday,5.56,0.0,4.38,4.38,1.18,468.68,178.3,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0
555,2022-01-24 03:00:00,2022-01-24,3,Monday,6.54,0.0,4.46,4.46,2.08,468.68,177.46,2.08,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0
556,2022-01-24 04:00:00,2022-01-24,4,Monday,8.83,0.0,3.94,3.94,4.89,468.68,177.61,4.89,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0
557,2022-01-24 05:00:00,2022-01-24,5,Monday,8.91,0.0,3.4,3.4,5.51,468.68,190.0,5.51,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0
558,2022-01-24 06:00:00,2022-01-24,6,Monday,9.82,0.0,3.01,3.01,6.81,468.68,224.83,6.81,0.0,0.0,0.0,0.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0
559,2022-01-24 07:00:00,2022-01-24,7,Monday,9.75,0.0,2.47,2.47,7.28,548.58,265.0,7.27,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.0
560,2022-01-24 08:00:00,2022-01-24,8,Monday,12.81,0.11,2.47,2.58,10.23,532.76,300.02,10.24,0.0,0.0,0.0,0.0,0.0,10.24,0.0,0.0,0.0,0.0,0.0
561,2022-01-24 09:00:00,2022-01-24,9,Monday,14.52,0.5,2.83,3.33,11.19,532.76,295.31,11.2,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0
562,2022-01-24 10:00:00,2022-01-24,10,Monday,14.51,0.96,3.38,4.34,10.17,532.76,254.46,10.16,0.0,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,0.0,0.0
563,2022-01-24 11:00:00,2022-01-24,11,Monday,16.47,1.27,3.52,4.79,11.68,532.76,248.33,11.69,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0
564,2022-01-24 12:00:00,2022-01-24,12,Monday,18.34,1.39,3.6,4.99,13.35,532.76,229.84,13.35,0.0,0.0,0.0,0.0,0.0,13.35,0.0,0.0,0.0,0.0,0.0
565,2022-01-24 13:00:00,2022-01-24,13,Monday,14.97,1.67,3.6,5.27,9.7,532.76,224.27,9.7,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0
566,2022-01-24 14:00:00,2022-01-24,14,Monday,16.19,1.2,3.42,4.62,11.57,532.76,228.17,11.56,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,0.0
567,2022-01-24 15:00:00,2022-01-24,15,Monday,17.24,0.81,2.77,3.58,13.66,532.76,241.25,13.66,0.0,0.0,0.0,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0
568,2022-01-24 16:00:00,2022-01-24,16,Monday,15.44,0.32,1.81,2.13,13.31,532.76,273.57,13.31,0.0,0.0,0.0,0.0,0.0,13.31,0.0,0.0,0.0,0.0,0.0
569,2022-01-24 17:00:00,2022-01-24,17,Monday,15.35,0.0,1.24,1.24,14.11,532.76,306.91,14.11,0.0,0.0,0.0,0.0,0.0,14.11,0.0,0.0,0.0,0.0,0.0
570,2022-01-24 18:00:00,2022-01-24,18,Monday,12.69,0.0,1.34,1.34,11.35,532.76,341.85,11.35,0.0,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0
571,2022-01-24 19:00:00,2022-01-24,19,Monday,9.38,0.0,1.32,1.32,8.06,548.58,315.31,8.06,0.0,0.0,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0
572,2022-01-24 20:00:00,2022-01-24,20,Monday,9.57,0.0,1.39,1.39,8.18,548.58,274.98,8.19,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,0.0,0.0
573,2022-01-24 21:00:00,2022-01-24,21,Monday,11.64,0.0,1.7,1.7,9.94,548.58,250.0,9.94,0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0
574,2022-01-24 22:00:00,2022-01-24,22,Monday,9.32,0.0,2.28,2.28,7.04,548.58,228.8,7.04,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0
575,2022-01-24 23:00:00,2022-01-24,23,Monday,13.63,0.0,2.88,2.88,10.75,468.68,208.93,10.75,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0
576,2022-01-25 00:00:00,2022-01-25,0,Tuesday,11.32,0.0,2.76,2.76,8.56,468.68,220.27,8.56,0.0,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0
577,2022-01-25 01:00:00,2022-01-25,1,Tuesday,8.53,0.0,2.49,2.49,6.04,468.68,212.9,6.04,0.0,0.0,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0
578,2022-01-25 02:00:00,2022-01-25,2,Tuesday,7.28,0.0,2.34,2.34,4.94,468.68,203.75,4.94,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0
579,2022-01-25 03:00:00,2022-01-25,3,Tuesday,6.9,0.0,2.29,2.29,4.61,468.68,196.24,4.61,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0
580,2022-01-25 04:00:00,2022-01-25,4,Tuesday,9.39,0.0,2.21,2.21,7.18,468.68,198.89,7.19,0.0,0.0,0.0,0.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0
581,2022-01-25 05:00:00,2022-01-25,5,Tuesday,11.69,0.0,2.13,2.13,9.56,468.68,215.01,9.56,0.0,0.0,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0.0,0.0
582,2022-01-25 06:00:00,2022-01-25,6,Tuesday,7.37,0.0,2.1,2.1,5.27,468.68,266.57,5.27,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0
583,2022-01-25 07:00:00,2022-01-25,7,Tuesday,11.8,0.0,2.1,2.1,9.7,548.58,334.35,9.7,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0
584,2022-01-25 08:00:00,2022-01-25,8,Tuesday,12.81,0.15,1.93,2.08,10.73,532.76,369.6,10.73,0.0,0.0,0.0,0.0,0.0,10.73,0.0,0.0,0.0,0.0,0.0
585,2022-01-25 09:00:00,2022-01-25,9,Tuesday,16.27,0.65,1.51,2.16,14.11,532.76,361.84,14.12,0.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0
586,2022-01-25 10:00:00,2022-01-25,10,Tuesday,15.7,1.15,1.45,2.6,13.1,532.76,314.27,13.1,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0
587,2022-01-25 11:00:00,2022-01-25,11,Tuesday,16.74,1.66,1.43,3.09,13.65,532.76,304.19,13.66,0.0,0.0,0.0,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0
588,2022-01-25 12:00:00,2022-01-25,12,Tuesday,14.36,1.79,1.37,3.16,11.2,532.76,286.64,11.2,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0
589,2022-01-25 13:00:00,2022-01-25,13,Tuesday,13.68,1.46,1.49,2.95,10.73,532.76,270.69,10.73,0.0,0.0,0.0,0.0,0.0,10.73,0.0,0.0,0.0,0.0,0.0
590,2022-01-25 14:00:00,2022-01-25,14,Tuesday,14.31,1.22,1.6,2.82,11.49,532.76,276.23,11.49,0.0,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.0,0.0
591,2022-01-25 15:00:00,2022-01-25,15,Tuesday,15.91,0.79,1.36,2.15,13.76,532.76,284.93,13.76,0.0,0.0,0.0,0.0,0.0,13.76,0.0,0.0,0.0,0.0,0.0
592,2022-01-25 16:00:00,2022-01-25,16,Tuesday,14.6,0.32,1.18,1.5,13.1,532.76,300.64,13.1,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0
593,2022-01-25 17:00:00,2022-01-25,17,Tuesday,14.62,0.0,1.23,1.23,13.39,532.76,357.42,13.39,0.0,0.0,0.0,0.0,0.0,13.39,0.0,0.0,0.0,0.0,0.0
594,2022-01-25 18:00:00,2022-01-25,18,Tuesday,13.02,0.0,1.44,1.44,11.58,532.76,392.95,11.58,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,0.0,0.0,0.0
595,2022-01-25 19:00:00,2022-01-25,19,Tuesday,10.55,0.0,1.74,1.74,8.81,548.58,369.75,8.81,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0
596,2022-01-25 20:00:00,2022-01-25,20,Tuesday,10.16,0.0,2.12,2.12,8.04,548.58,306.79,8.04,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,0.0,0.0
597,2022-01-25 21:00:00,2022-01-25,21,Tuesday,11.0,0.0,2.38,2.38,8.62,548.58,262.03,8.62,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0
598,2022-01-25 22:00:00,2022-01-25,22,Tuesday,9.6,0.0,2.51,2.51,7.09,548.58,238.82,7.09,0.0,0.0,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0
599,2022-01-25 23:00:00,2022-01-25,23,Tuesday,13.11,0.0,2.06,2.06,11.05,468.68,215.0,11.05,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,0.0,0.0,0.0
600,2022-01-26 00:00:00,2022-01-26,0,Wednesday,8.6,0.0,1.43,1.43,7.17,468.68,244.86,7.17,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0
601,2022-01-26 01:00:00,2022-01-26,1,Wednesday,8.47,0.0,1.32,1.32,7.15,468.68,235.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0
602,2022-01-26 02:00:00,2022-01-26,2,Wednesday,6.31,0.0,1.03,1.03,5.28,468.68,231.86,5.28,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0
603,2022-01-26 03:00:00,2022-01-26,3,Wednesday,7.07,0.0,0.84,0.84,6.23,468.68,228.0,6.23,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.0
604,2022-01-26 04:00:00,2022-01-26,4,Wednesday,5.48,0.0,0.77,0.77,4.71,468.68,225.01,4.71,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0
605,2022-01-26 05:00:00,2022-01-26,5,Wednesday,8.4,0.0,0.68,0.68,7.72,468.68,233.16,7.71,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0
606,2022-01-26 06:00:00,2022-01-26,6,Wednesday,7.92,0.0,0.53,0.53,7.39,468.68,264.38,7.39,0.0,0.0,0.0,0.0,0.0,7.39,0.0,0.0,0.0,0.0,0.0
607,2022-01-26 07:00:00,2022-01-26,7,Wednesday,9.67,0.0,0.35,0.35,9.32,548.58,308.11,9.32,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0
608,2022-01-26 08:00:00,2022-01-26,8,Wednesday,8.66,0.19,0.27,0.46,8.2,532.76,361.92,8.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
609,2022-01-26 09:00:00,2022-01-26,9,Wednesday,9.29,0.62,0.15,0.77,8.52,532.76,344.28,8.51,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0
610,2022-01-26 10:00:00,2022-01-26,10,Wednesday,6.86,1.06,0.03,1.09,5.77,532.76,299.13,5.78,0.0,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0
611,2022-01-26 11:00:00,2022-01-26,11,Wednesday,6.56,1.32,0.0,1.32,5.24,532.76,280.04,5.24,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0
612,2022-01-26 12:00:00,2022-01-26,12,Wednesday,4.28,1.4,0.0,1.4,2.88,532.76,267.19,2.89,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0
613,2022-01-26 13:00:00,2022-01-26,13,Wednesday,4.22,1.23,0.0,1.23,2.99,532.76,248.81,2.99,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0
614,2022-01-26 14:00:00,2022-01-26,14,Wednesday,4.5,1.05,0.18,1.23,3.27,532.76,256.02,3.28,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0
615,2022-01-26 15:00:00,2022-01-26,15,Wednesday,5.34,0.65,0.81,1.46,3.88,532.76,259.36,3.88,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0
616,2022-01-26 16:00:00,2022-01-26,16,Wednesday,4.36,0.26,1.65,1.91,2.45,532.76,274.28,2.45,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0
617,2022-01-26 17:00:00,2022-01-26,17,Wednesday,9.98,0.01,2.27,2.28,7.7,532.76,301.48,7.71,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0
618,2022-01-26 18:00:00,2022-01-26,18,Wednesday,4.4,0.0,2.64,2.64,1.76,532.76,343.0,1.76,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0
619,2022-01-26 19:00:00,2022-01-26,19,Wednesday,5.42,0.0,2.87,2.87,2.55,548.58,313.79,2.56,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0
620,2022-01-26 20:00:00,2022-01-26,20,Wednesday,4.8,0.0,2.92,2.92,1.88,548.58,291.63,1.88,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0
621,2022-01-26 21:00:00,2022-01-26,21,Wednesday,5.12,0.0,2.88,2.88,2.24,548.58,251.77,2.24,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0
622,2022-01-26 22:00:00,2022-01-26,22,Wednesday,4.6,0.0,2.77,2.77,1.83,548.58,242.77,1.82,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0
623,2022-01-26 23:00:00,2022-01-26,23,Wednesday,3.5,0.0,2.72,2.72,0.78,468.68,238.7,0.78,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0
624,2022-01-27 00:00:00,2022-01-27,0,Thursday,4.85,0.0,2.72,2.72,2.13,468.68,238.4,2.13,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0
625,2022-01-27 01:00:00,2022-01-27,1,Thursday,4.36,0.0,2.71,2.71,1.65,468.68,231.45,1.66,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0
626,2022-01-27 02:00:00,2022-01-27,2,Thursday,4.01,0.0,2.1,2.1,1.91,468.68,229.0,1.91,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0
627,2022-01-27 03:00:00,2022-01-27,3,Thursday,3.64,0.0,1.3,1.3,2.34,468.68,223.08,2.35,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0
628,2022-01-27 04:00:00,2022-01-27,4,Thursday,1.28,0.0,0.76,0.76,0.52,468.68,221.36,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0
629,2022-01-27 05:00:00,2022-01-27,5,Thursday,7.02,0.0,0.34,0.34,6.68,468.68,230.0,6.68,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0
630,2022-01-27 06:00:00,2022-01-27,6,Thursday,7.62,0.0,0.37,0.37,7.25,468.68,259.92,7.24,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0
631,2022-01-27 07:00:00,2022-01-27,7,Thursday,9.02,0.0,0.33,0.33,8.69,548.58,298.85,8.69,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0
632,2022-01-27 08:00:00,2022-01-27,8,Thursday,11.32,0.1,0.35,0.45,10.87,532.76,348.48,10.87,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0
633,2022-01-27 09:00:00,2022-01-27,9,Thursday,12.17,0.35,0.38,0.73,11.44,532.76,320.32,11.44,0.0,0.0,0.0,0.0,0.0,11.44,0.0,0.0,0.0,0.0,0.0
634,2022-01-27 10:00:00,2022-01-27,10,Thursday,12.8,0.34,0.56,0.9,11.9,532.76,289.17,11.91,0.0,0.0,0.0,0.0,0.0,11.91,0.0,0.0,0.0,0.0,0.0
635,2022-01-27 11:00:00,2022-01-27,11,Thursday,14.8,0.9,0.6,1.5,13.3,532.76,267.69,13.3,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0
636,2022-01-27 12:00:00,2022-01-27,12,Thursday,14.44,1.02,0.33,1.35,13.09,532.76,257.09,13.09,0.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,0.0,0.0,0.0
637,2022-01-27 13:00:00,2022-01-27,13,Thursday,11.33,0.82,0.06,0.88,10.45,532.76,242.81,10.45,0.0,0.0,0.0,0.0,0.0,10.45,0.0,0.0,0.0,0.0,0.0
638,2022-01-27 14:00:00,2022-01-27,14,Thursday,10.3,0.54,0.0,0.54,9.76,532.76,245.8,9.76,0.0,0.0,0.0,0.0,0.0,9.76,0.0,0.0,0.0,0.0,0.0
639,2022-01-27 15:00:00,2022-01-27,15,Thursday,12.66,0.45,0.0,0.45,12.21,532.76,253.2,12.21,0.0,0.0,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,0.0
640,2022-01-27 16:00:00,2022-01-27,16,Thursday,12.21,0.19,0.0,0.19,12.02,532.76,265.68,12.01,0.0,0.0,0.0,0.0,0.0,12.01,0.0,0.0,0.0,0.0,0.0
641,2022-01-27 17:00:00,2022-01-27,17,Thursday,10.41,0.01,0.0,0.01,10.4,532.76,295.33,10.4,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0
642,2022-01-27 18:00:00,2022-01-27,18,Thursday,9.32,0.0,0.1,0.1,9.22,532.76,321.0,9.23,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0
643,2022-01-27 19:00:00,2022-01-27,19,Thursday,8.73,0.0,0.34,0.34,8.39,548.58,308.03,8.39,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0
644,2022-01-27 20:00:00,2022-01-27,20,Thursday,8.0,0.0,0.73,0.73,7.27,548.58,285.11,7.26,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,0.0,0.0
645,2022-01-27 21:00:00,2022-01-27,21,Thursday,8.91,0.0,1.11,1.11,7.8,548.58,240.16,7.81,0.0,0.0,0.0,0.0,0.0,7.81,0.0,0.0,0.0,0.0,0.0
646,2022-01-27 22:00:00,2022-01-27,22,Thursday,7.0,0.0,1.25,1.25,5.75,548.58,239.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
647,2022-01-27 23:00:00,2022-01-27,23,Thursday,12.77,0.0,1.0,1.0,11.77,468.68,223.62,11.77,0.0,0.0,0.0,0.0,0.0,11.77,0.0,0.0,0.0,0.0,0.0
648,2022-01-28 00:00:00,2022-01-28,0,Friday,9.79,0.0,1.05,1.05,8.74,468.68,232.13,8.74,0.0,0.0,0.0,0.0,0.0,8.74,0.0,0.0,0.0,0.0,0.0
649,2022-01-28 01:00:00,2022-01-28,1,Friday,7.51,0.0,1.33,1.33,6.18,468.68,220.0,6.18,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0
650,2022-01-28 02:00:00,2022-01-28,2,Friday,7.25,0.0,1.53,1.53,5.72,468.68,216.95,5.73,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0
651,2022-01-28 03:00:00,2022-01-28,3,Friday,10.29,0.0,1.6,1.6,8.69,468.68,217.26,8.69,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0
652,2022-01-28 04:00:00,2022-01-28,4,Friday,8.56,0.0,1.52,1.52,7.04,468.68,214.81,7.04,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0
653,2022-01-28 05:00:00,2022-01-28,5,Friday,8.93,0.0,1.8,1.8,7.13,468.68,220.73,7.12,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0
654,2022-01-28 06:00:00,2022-01-28,6,Friday,9.25,0.0,2.84,2.84,6.41,468.68,253.9,6.41,0.0,0.0,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0
655,2022-01-28 07:00:00,2022-01-28,7,Friday,10.48,0.0,4.08,4.08,6.4,548.58,305.58,6.4,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0
656,2022-01-28 08:00:00,2022-01-28,8,Friday,12.29,0.23,4.18,4.41,7.88,532.76,327.68,7.88,0.0,0.0,0.0,0.0,0.0,7.88,0.0,0.0,0.0,0.0,0.0
657,2022-01-28 09:00:00,2022-01-28,9,Friday,12.28,0.76,2.92,3.68,8.6,532.76,310.0,8.61,0.0,0.0,0.0,0.0,0.0,8.61,0.0,0.0,0.0,0.0,0.0
658,2022-01-28 10:00:00,2022-01-28,10,Friday,13.0,1.19,2.72,3.91,9.09,532.76,293.08,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0
659,2022-01-28 11:00:00,2022-01-28,11,Friday,18.78,1.76,4.08,5.84,12.94,532.76,270.0,12.94,0.0,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,0.0
660,2022-01-28 12:00:00,2022-01-28,12,Friday,14.19,1.61,3.41,5.02,9.17,532.76,256.79,9.17,0.0,0.0,0.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0
661,2022-01-28 13:00:00,2022-01-28,13,Friday,14.25,1.79,2.63,4.42,9.83,532.76,243.7,9.84,0.0,0.0,0.0,0.0,0.0,9.84,0.0,0.0,0.0,0.0,0.0
662,2022-01-28 14:00:00,2022-01-28,14,Friday,15.1,1.31,2.17,3.48,11.62,532.76,242.91,11.63,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,0.0,0.0,0.0
663,2022-01-28 15:00:00,2022-01-28,15,Friday,14.48,1.02,1.88,2.9,11.58,532.76,272.64,11.57,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,0.0,0.0,0.0
664,2022-01-28 16:00:00,2022-01-28,16,Friday,15.56,0.4,2.05,2.45,13.11,532.76,290.0,13.1,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0
665,2022-01-28 17:00:00,2022-01-28,17,Friday,14.7,0.02,2.5,2.52,12.18,532.76,306.0,12.18,0.0,0.0,0.0,0.0,0.0,12.18,0.0,0.0,0.0,0.0,0.0
666,2022-01-28 18:00:00,2022-01-28,18,Friday,9.75,0.0,2.69,2.69,7.06,532.76,330.0,7.06,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0
667,2022-01-28 19:00:00,2022-01-28,19,Friday,9.41,0.0,2.18,2.18,7.23,548.58,300.63,7.24,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0
668,2022-01-28 20:00:00,2022-01-28,20,Friday,10.5,0.0,1.46,1.46,9.04,548.58,250.0,9.03,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0
669,2022-01-28 21:00:00,2022-01-28,21,Friday,6.45,0.0,1.13,1.13,5.32,548.58,242.74,5.32,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0
670,2022-01-28 22:00:00,2022-01-28,22,Friday,8.09,0.0,1.27,1.27,6.82,548.58,232.13,6.82,0.0,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0
671,2022-01-28 23:00:00,2022-01-28,23,Friday,10.01,0.0,1.69,1.69,8.32,468.68,217.99,8.32,0.0,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0
672,2022-01-29 00:00:00,2022-01-29,0,Saturday,9.83,0.0,2.14,2.14,7.69,468.68,231.7,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0
673,2022-01-29 01:00:00,2022-01-29,1,Saturday,7.36,0.0,2.35,2.35,5.01,468.68,224.83,5.01,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0
674,2022-01-29 02:00:00,2022-01-29,2,Saturday,8.62,0.0,2.46,2.46,6.16,468.68,216.53,6.16,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0
675,2022-01-29 03:00:00,2022-01-29,3,Saturday,8.68,0.0,2.48,2.48,6.2,468.68,212.62,6.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
676,2022-01-29 04:00:00,2022-01-29,4,Saturday,8.95,0.0,2.42,2.42,6.53,468.68,212.0,6.53,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0
677,2022-01-29 05:00:00,2022-01-29,5,Saturday,7.73,0.0,2.38,2.38,5.35,468.68,215.13,5.35,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0
678,2022-01-29 06:00:00,2022-01-29,6,Saturday,8.51,0.0,2.44,2.44,6.07,468.68,234.05,6.07,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0
679,2022-01-29 07:00:00,2022-01-29,7,Saturday,12.01,0.0,2.28,2.28,9.73,548.58,248.39,9.72,0.0,0.0,0.0,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0
680,2022-01-29 08:00:00,2022-01-29,8,Saturday,12.45,0.25,1.61,1.86,10.59,548.58,267.88,10.6,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0
