hour,Datetime,Load_MW,PV_MW,Wind_MW,Import_MW,Export_MW,DG_MW,ELY_MW,FC_MW,H2_SOC_MWh,Strategy
1746,2022-03-14 18:00:00,9.51,0.02,1.48,8.01,0.00,0.00,0.00,0.00,0.00,IMPORT 8.0MW
1747,2022-03-14 19:00:00,7.59,0.00,0.89,6.70,0.00,0.00,0.00,0.00,0.00,IMPORT 6.7MW
1748,2022-03-14 20:00:00,7.62,0.00,0.34,7.28,0.00,0.00,0.00,0.00,0.00,IMPORT 7.3MW
1749,2022-03-14 21:00:00,6.70,0.00,0.06,6.65,0.00,0.00,0.00,0.00,0.00,IMPORT 6.6MW
1750,2022-03-14 22:00:00,8.66,0.00,0.00,8.66,0.00,0.00,0.00,0.00,0.00,IMPORT 8.7MW
1751,2022-03-14 23:00:00,6.22,0.00,0.04,6.18,0.00,0.00,0.00,0.00,0.00,IMPORT 6.2MW
1752,2022-03-15 00:00:00,5.83,0.00,0.29,5.54,0.00,0.00,0.00,0.00,0.00,IMPORT 5.5MW
1753,2022-03-15 01:00:00,4.72,0.00,0.61,4.11,0.00,0.00,0.00,0.00,0.00,IMPORT 4.1MW
1754,2022-03-15 02:00:00,7.16,0.00,0.79,6.37,0.00,0.00,0.00,0.00,0.00,IMPORT 6.4MW
1755,2022-03-15 03:00:00,6.68,0.00,0.77,5.91,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
1756,2022-03-15 04:00:00,10.25,0.00,0.54,9.71,0.00,0.00,0.00,0.00,0.00,IMPORT 9.7MW
1757,2022-03-15 05:00:00,7.88,0.00,0.32,7.56,0.00,0.00,0.00,0.00,0.00,IMPORT 7.6MW
1758,2022-03-15 06:00:00,6.86,0.00,0.24,6.63,0.00,0.00,0.00,0.00,0.00,IMPORT 6.6MW
1759,2022-03-15 07:00:00,5.93,0.36,0.20,5.37,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
1760,2022-03-15 08:00:00,8.16,1.20,0.06,6.90,0.00,0.00,0.00,0.00,0.00,IMPORT 6.9MW
1761,2022-03-15 09:00:00,7.86,1.86,0.06,5.94,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
1762,2022-03-15 10:00:00,9.29,2.49,0.27,6.53,0.00,0.00,0.00,0.00,0.00,IMPORT 6.5MW
1763,2022-03-15 11:00:00,10.15,2.83,0.29,7.02,0.00,0.00,0.00,0.00,0.00,IMPORT 7.0MW
1764,2022-03-15 12:00:00,10.15,2.90,0.24,7.01,0.00,0.00,0.00,0.00,0.00,IMPORT 7.0MW
1765,2022-03-15 13:00:00,8.66,2.57,0.21,5.88,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
1766,2022-03-15 14:00:00,10.77,2.13,0.23,8.42,0.00,0.00,0.00,0.00,0.00,IMPORT 8.4MW
1767,2022-03-15 15:00:00,8.18,1.63,0.26,6.28,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
1768,2022-03-15 16:00:00,8.69,0.95,0.17,7.57,0.00,0.00,0.00,0.00,0.00,IMPORT 7.6MW
1769,2022-03-15 17:00:00,7.66,0.38,0.24,7.03,0.00,0.00,0.00,0.00,0.00,IMPORT 7.0MW
1770,2022-03-15 18:00:00,7.43,0.02,0.21,7.20,0.00,0.00,0.00,0.00,0.00,IMPORT 7.2MW
1771,2022-03-15 19:00:00,7.17,0.00,0.07,7.10,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
1772,2022-03-15 20:00:00,6.81,0.00,0.01,6.79,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
1773,2022-03-15 21:00:00,6.35,0.00,0.00,6.35,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
1774,2022-03-15 22:00:00,6.68,0.00,0.02,6.67,0.00,0.00,0.00,0.00,0.00,IMPORT 6.7MW
1775,2022-03-15 23:00:00,7.81,0.00,0.06,7.74,0.00,0.00,0.00,0.00,0.00,IMPORT 7.7MW
1776,2022-03-16 00:00:00,3.31,0.00,0.11,3.20,0.00,0.00,0.00,0.00,0.00,IMPORT 3.2MW
1777,2022-03-16 01:00:00,3.44,0.00,0.06,3.38,0.00,0.00,0.00,0.00,0.00,IMPORT 3.4MW
1778,2022-03-16 02:00:00,3.79,0.00,0.01,3.78,0.00,0.00,0.00,0.00,0.00,IMPORT 3.8MW
1779,2022-03-16 03:00:00,4.74,0.00,0.00,4.74,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
1780,2022-03-16 04:00:00,5.27,0.00,0.00,5.27,0.00,0.00,0.00,0.00,0.00,IMPORT 5.3MW
1781,2022-03-16 05:00:00,6.97,0.00,0.04,6.93,0.00,0.00,0.00,0.00,0.00,IMPORT 6.9MW
1782,2022-03-16 06:00:00,4.56,0.00,0.09,4.47,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
1783,2022-03-16 07:00:00,6.71,0.29,0.15,6.27,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
1784,2022-03-16 08:00:00,6.28,0.85,0.08,5.35,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
1785,2022-03-16 09:00:00,3.97,1.34,0.10,2.53,0.00,0.00,0.00,0.00,0.00,IMPORT 2.5MW
1786,2022-03-16 10:00:00,3.00,1.86,0.26,0.88,0.00,0.00,0.00,0.00,0.00,IMPORT 0.9MW
1787,2022-03-16 11:00:00,2.46,2.37,0.44,0.00,0.35,0.00,0.00,0.00,0.00,EXPORT 0.3MW
1788,2022-03-16 12:00:00,2.78,2.57,0.70,0.00,0.49,0.00,0.00,0.00,0.00,EXPORT 0.5MW
1789,2022-03-16 13:00:00,0.72,2.56,1.02,0.00,2.86,0.00,0.00,0.00,0.00,EXPORT 2.9MW
1790,2022-03-16 14:00:00,2.13,2.36,1.39,0.00,1.62,0.00,0.00,0.00,0.00,EXPORT 1.6MW
1791,2022-03-16 15:00:00,2.31,1.71,1.91,0.00,1.31,0.00,0.00,0.00,0.00,EXPORT 1.3MW
1792,2022-03-16 16:00:00,4.77,1.11,2.67,0.99,0.00,0.00,0.00,0.00,0.00,IMPORT 1.0MW
1793,2022-03-16 17:00:00,4.04,0.44,3.38,0.21,0.00,0.00,0.00,0.00,0.00,IMPORT 0.2MW
1794,2022-03-16 18:00:00,4.34,0.03,4.13,0.19,0.00,0.00,0.00,0.00,0.00,IMPORT 0.2MW
1795,2022-03-16 19:00:00,2.15,0.00,4.79,0.00,2.64,0.00,0.00,0.00,0.00,EXPORT 2.6MW
1796,2022-03-16 20:00:00,3.37,0.00,5.27,0.00,1.90,0.00,0.00,0.00,0.00,EXPORT 1.9MW
1797,2022-03-16 21:00:00,1.70,0.00,6.25,0.00,4.55,0.00,0.00,0.00,0.00,EXPORT 4.5MW
1798,2022-03-16 22:00:00,4.47,0.00,6.32,0.00,1.84,0.00,0.00,0.00,0.00,EXPORT 1.8MW
1799,2022-03-16 23:00:00,1.50,0.00,6.10,0.00,4.60,0.00,0.00,0.00,0.00,EXPORT 4.6MW
1800,2022-03-17 00:00:00,2.19,0.00,5.80,0.00,3.60,0.00,0.00,0.00,0.00,EXPORT 3.6MW
1801,2022-03-17 01:00:00,2.37,0.00,5.18,0.00,2.81,0.00,0.00,0.00,0.00,EXPORT 2.8MW
1802,2022-03-17 02:00:00,0.75,0.00,4.30,0.00,3.55,0.00,0.00,0.00,0.00,EXPORT 3.6MW
1803,2022-03-17 03:00:00,5.18,0.00,3.45,1.73,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
1804,2022-03-17 04:00:00,3.22,0.00,3.05,0.17,0.00,0.00,0.00,0.00,0.00,IMPORT 0.2MW
1805,2022-03-17 05:00:00,5.44,0.00,2.49,2.95,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
1806,2022-03-17 06:00:00,3.25,0.01,2.67,0.57,0.00,0.00,0.00,0.00,0.00,IMPORT 0.6MW
1807,2022-03-17 07:00:00,3.74,0.18,2.69,0.86,0.00,0.00,0.00,0.00,0.00,IMPORT 0.9MW
1808,2022-03-17 08:00:00,4.56,0.51,3.13,0.92,0.00,0.00,0.00,0.00,0.00,IMPORT 0.9MW
1809,2022-03-17 09:00:00,7.33,0.85,3.34,3.13,0.00,0.00,0.00,0.00,0.00,IMPORT 3.1MW
1810,2022-03-17 10:00:00,12.14,1.14,3.66,7.34,0.00,0.00,0.00,0.00,0.00,IMPORT 7.3MW
1811,2022-03-17 11:00:00,6.38,1.36,4.22,0.80,0.00,0.00,0.00,0.00,0.00,IMPORT 0.8MW
1812,2022-03-17 12:00:00,10.84,1.26,4.93,4.64,0.00,0.00,0.00,0.00,0.00,IMPORT 4.6MW
1813,2022-03-17 13:00:00,11.79,1.17,5.77,4.85,0.00,0.00,0.00,0.00,0.00,IMPORT 4.9MW
1814,2022-03-17 14:00:00,10.50,0.66,6.64,3.19,0.00,0.00,0.00,0.00,0.00,IMPORT 3.2MW
1815,2022-03-17 15:00:00,7.95,0.50,7.38,0.07,0.00,0.00,0.00,0.00,0.00,RES_ONLY
1816,2022-03-17 16:00:00,7.15,0.31,7.80,0.00,0.96,0.00,0.00,0.00,0.00,EXPORT 1.0MW
1817,2022-03-17 17:00:00,8.17,0.10,7.47,0.60,0.00,0.00,0.00,0.00,0.00,IMPORT 0.6MW
1818,2022-03-17 18:00:00,5.93,0.02,6.88,0.00,0.97,0.00,0.00,0.00,0.00,EXPORT 1.0MW
1819,2022-03-17 19:00:00,7.40,0.00,7.12,0.28,0.00,0.00,0.00,0.00,0.00,IMPORT 0.3MW
1820,2022-03-17 20:00:00,8.99,0.00,5.95,3.04,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
1821,2022-03-17 21:00:00,6.14,0.00,4.50,1.64,0.00,0.00,0.00,0.00,0.00,IMPORT 1.6MW
1822,2022-03-17 22:00:00,7.51,0.00,2.89,4.62,0.00,0.00,0.00,0.00,0.00,IMPORT 4.6MW
1823,2022-03-17 23:00:00,5.82,0.00,1.74,4.08,0.00,0.00,0.00,0.00,0.00,IMPORT 4.1MW
1824,2022-03-18 00:00:00,5.26,0.00,0.58,4.68,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
1825,2022-03-18 01:00:00,3.12,0.00,0.06,3.06,0.00,0.00,0.00,0.00,0.00,IMPORT 3.1MW
1826,2022-03-18 02:00:00,5.32,0.00,0.18,5.14,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
1827,2022-03-18 03:00:00,3.76,0.00,0.97,2.78,0.00,0.00,0.00,0.00,0.00,IMPORT 2.8MW
1828,2022-03-18 04:00:00,4.74,0.00,2.38,2.36,0.00,0.00,0.00,0.00,0.00,IMPORT 2.4MW
1829,2022-03-18 05:00:00,7.44,0.00,3.26,4.17,0.00,0.00,0.00,0.00,0.00,IMPORT 4.2MW
1830,2022-03-18 06:00:00,3.93,0.01,3.92,0.00,0.01,0.00,0.00,0.00,0.00,RES_ONLY
1831,2022-03-18 07:00:00,4.48,0.39,4.30,0.00,0.22,0.00,0.00,0.00,0.00,EXPORT 0.2MW
1832,2022-03-18 08:00:00,4.30,1.10,4.06,0.00,0.86,0.00,0.00,0.00,0.00,EXPORT 0.9MW
1833,2022-03-18 09:00:00,5.31,1.87,8.11,0.00,4.67,0.00,0.00,0.00,0.00,EXPORT 4.7MW
1834,2022-03-18 10:00:00,6.54,2.39,9.00,0.00,4.86,0.00,0.00,0.00,0.00,EXPORT 4.9MW
1835,2022-03-18 11:00:00,5.99,2.75,9.05,0.00,5.82,0.00,0.00,0.00,0.00,EXPORT 5.8MW
1836,2022-03-18 12:00:00,5.34,3.00,8.73,0.00,6.39,0.00,0.00,0.00,0.00,EXPORT 6.4MW
1837,2022-03-18 13:00:00,2.54,2.84,8.27,0.00,8.57,0.00,0.00,0.00,0.00,EXPORT 8.6MW
1838,2022-03-18 14:00:00,4.97,2.55,7.82,0.00,5.40,0.00,0.00,0.00,0.00,EXPORT 5.4MW
1839,2022-03-18 15:00:00,0.74,2.01,7.29,0.00,8.56,0.00,0.00,0.00,0.00,EXPORT 8.6MW
1840,2022-03-18 16:00:00,2.13,1.29,6.38,0.00,5.54,0.00,0.00,0.00,0.00,EXPORT 5.5MW
1841,2022-03-18 17:00:00,4.06,0.50,5.35,0.00,1.80,0.00,0.00,0.00,0.00,EXPORT 1.8MW
1842,2022-03-18 18:00:00,0.52,0.03,5.13,0.00,4.63,0.00,0.00,0.00,0.00,EXPORT 4.6MW
1843,2022-03-18 19:00:00,2.72,0.00,4.08,0.00,1.36,0.00,0.00,0.00,0.00,EXPORT 1.4MW
1844,2022-03-18 20:00:00,2.75,0.00,2.96,0.00,0.21,0.00,0.00,0.00,0.00,EXPORT 0.2MW
1845,2022-03-18 21:00:00,2.16,0.00,2.27,0.00,0.11,0.00,0.00,0.00,0.00,EXPORT 0.1MW
1846,2022-03-18 22:00:00,1.96,0.00,1.98,0.00,0.03,0.00,0.00,0.00,0.00,RES_ONLY
1847,2022-03-18 23:00:00,3.66,0.00,1.48,2.19,0.00,0.00,0.00,0.00,0.00,IMPORT 2.2MW
1848,2022-03-19 00:00:00,2.12,0.00,1.36,0.77,0.00,0.00,0.00,0.00,0.00,IMPORT 0.8MW
1849,2022-03-19 01:00:00,3.71,0.00,1.02,2.69,0.00,0.00,0.00,0.00,0.00,IMPORT 2.7MW
1850,2022-03-19 02:00:00,3.93,0.00,0.68,3.25,0.00,0.00,0.00,0.00,0.00,IMPORT 3.3MW
1851,2022-03-19 03:00:00,2.20,0.00,0.54,1.66,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
1852,2022-03-19 04:00:00,3.30,0.00,0.54,2.76,0.00,0.00,0.00,0.00,0.00,IMPORT 2.8MW
1853,2022-03-19 05:00:00,4.36,0.00,0.63,3.72,0.00,0.00,0.00,0.00,0.00,IMPORT 3.7MW
1854,2022-03-19 06:00:00,3.58,0.02,0.71,2.86,0.00,0.00,0.00,0.00,0.00,IMPORT 2.9MW
1855,2022-03-19 07:00:00,4.66,0.40,0.49,3.77,0.00,0.00,0.00,0.00,0.00,IMPORT 3.8MW
1856,2022-03-19 08:00:00,11.27,1.08,0.50,9.69,0.00,0.00,0.00,0.00,0.00,IMPORT 9.7MW
1857,2022-03-19 09:00:00,9.75,1.77,0.72,7.25,0.00,0.00,0.00,0.00,0.00,IMPORT 7.3MW
1858,2022-03-19 10:00:00,11.87,2.34,0.73,8.81,0.00,0.00,0.00,0.00,0.00,IMPORT 8.8MW
1859,2022-03-19 11:00:00,8.76,2.70,0.61,5.45,0.00,0.00,0.00,0.00,0.00,IMPORT 5.5MW
1860,2022-03-19 12:00:00,6.42,2.78,0.49,3.15,0.00,0.00,0.00,0.00,0.00,IMPORT 3.2MW
1861,2022-03-19 13:00:00,12.44,2.77,0.37,9.29,0.00,0.00,0.00,0.00,0.00,IMPORT 9.3MW
1862,2022-03-19 14:00:00,10.85,2.35,0.32,8.18,0.00,0.00,0.00,0.00,0.00,IMPORT 8.2MW
1863,2022-03-19 15:00:00,9.29,1.85,0.30,7.14,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
1864,2022-03-19 16:00:00,8.57,1.20,0.30,7.06,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
1865,2022-03-19 17:00:00,7.25,0.51,0.30,6.44,0.00,0.00,0.00,0.00,0.00,IMPORT 6.4MW
1866,2022-03-19 18:00:00,7.38,0.03,0.27,7.07,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
1867,2022-03-19 19:00:00,4.68,0.00,0.17,4.51,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
1868,2022-03-19 20:00:00,6.55,0.00,0.08,6.48,0.00,0.00,0.00,0.00,0.00,IMPORT 6.5MW
1869,2022-03-19 21:00:00,3.68,0.00,0.07,3.61,0.00,0.00,0.00,0.00,0.00,IMPORT 3.6MW
1870,2022-03-19 22:00:00,10.35,0.00,0.16,10.18,0.00,0.00,0.00,0.00,0.00,IMPORT 10.2MW
1871,2022-03-19 23:00:00,4.53,0.00,0.34,4.19,0.00,0.00,0.00,0.00,0.00,IMPORT 4.2MW
1872,2022-03-20 00:00:00,2.25,0.00,0.64,1.61,0.00,0.00,0.00,0.00,0.00,IMPORT 1.6MW
1873,2022-03-20 01:00:00,4.97,0.00,0.94,4.03,0.00,0.00,0.00,0.00,0.00,IMPORT 4.0MW
1874,2022-03-20 02:00:00,7.22,0.00,1.05,6.17,0.00,0.00,0.00,0.00,0.00,IMPORT 6.2MW
1875,2022-03-20 03:00:00,4.86,0.00,0.95,3.91,0.00,0.00,0.00,0.00,0.00,IMPORT 3.9MW
1876,2022-03-20 04:00:00,8.60,0.00,0.90,7.70,0.00,0.00,0.00,0.00,0.00,IMPORT 7.7MW
1877,2022-03-20 05:00:00,6.07,0.00,0.93,5.14,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
1878,2022-03-20 06:00:00,6.45,0.02,1.02,5.41,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
1879,2022-03-20 07:00:00,6.51,0.41,0.84,5.26,0.00,0.00,0.00,0.00,0.00,IMPORT 5.3MW
1880,2022-03-20 08:00:00,6.55,1.14,1.11,4.30,0.00,0.00,0.00,0.00,0.00,IMPORT 4.3MW
1881,2022-03-20 09:00:00,11.27,1.88,1.98,7.41,0.00,0.00,0.00,0.00,0.00,IMPORT 7.4MW
1882,2022-03-20 10:00:00,9.19,2.42,2.00,4.77,0.00,0.00,0.00,0.00,0.00,IMPORT 4.8MW
1883,2022-03-20 11:00:00,9.08,2.72,1.87,4.48,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
1884,2022-03-20 12:00:00,9.30,2.90,1.74,4.66,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
1885,2022-03-20 13:00:00,10.53,2.74,1.54,6.24,0.00,0.00,0.00,0.00,0.00,IMPORT 6.2MW
1886,2022-03-20 14:00:00,9.62,2.39,1.39,5.84,0.00,0.00,0.00,0.00,0.00,IMPORT 5.8MW
1887,2022-03-20 15:00:00,6.81,1.93,1.30,3.59,0.00,0.00,0.00,0.00,0.00,IMPORT 3.6MW
1888,2022-03-20 16:00:00,7.13,1.25,1.20,4.67,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
1889,2022-03-20 17:00:00,6.93,0.52,1.00,5.41,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
1890,2022-03-20 18:00:00,5.68,0.04,0.76,4.88,0.00,0.00,0.00,0.00,0.00,IMPORT 4.9MW
1891,2022-03-20 19:00:00,6.92,0.00,0.50,6.43,0.00,0.00,0.00,0.00,0.00,IMPORT 6.4MW
1892,2022-03-20 20:00:00,4.09,0.00,0.31,3.77,0.00,0.00,0.00,0.00,0.00,IMPORT 3.8MW
1893,2022-03-20 21:00:00,5.07,0.00,0.28,4.79,0.00,0.00,0.00,0.00,0.00,IMPORT 4.8MW
1894,2022-03-20 22:00:00,7.11,0.00,0.28,6.83,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
1895,2022-03-20 23:00:00,5.68,0.00,0.40,5.28,0.00,0.00,0.00,0.00,0.00,IMPORT 5.3MW
1896,2022-03-21 00:00:00,5.49,0.00,0.51,4.98,0.00,0.00,0.00,0.00,0.00,IMPORT 5.0MW
1897,2022-03-21 01:00:00,5.98,0.00,0.74,5.24,0.00,0.00,0.00,0.00,0.00,IMPORT 5.2MW
1898,2022-03-21 02:00:00,4.27,0.00,1.08,3.19,0.00,0.00,0.00,0.00,0.00,IMPORT 3.2MW
1899,2022-03-21 03:00:00,4.44,0.00,1.40,3.04,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
1900,2022-03-21 04:00:00,6.07,0.00,1.27,4.80,0.00,0.00,0.00,0.00,0.00,IMPORT 4.8MW
1901,2022-03-21 05:00:00,7.30,0.00,1.25,6.05,0.00,0.00,0.00,0.00,0.00,IMPORT 6.0MW
1902,2022-03-21 06:00:00,6.42,0.02,1.31,5.08,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
1903,2022-03-21 07:00:00,6.70,0.46,0.93,5.30,0.00,0.00,0.00,0.00,0.00,IMPORT 5.3MW
1904,2022-03-21 08:00:00,11.15,1.22,1.30,8.62,0.00,0.00,0.00,0.00,0.00,IMPORT 8.6MW
1905,2022-03-21 09:00:00,7.99,1.94,2.76,3.28,0.00,0.00,0.00,0.00,0.00,IMPORT 3.3MW
1906,2022-03-21 10:00:00,10.90,2.51,3.34,5.05,0.00,0.00,0.00,0.00,0.00,IMPORT 5.0MW
1907,2022-03-21 11:00:00,9.24,2.88,3.20,3.16,0.00,0.00,0.00,0.00,0.00,IMPORT 3.2MW
1908,2022-03-21 12:00:00,11.05,3.03,2.65,5.36,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
1909,2022-03-21 13:00:00,8.29,2.92,2.17,3.20,0.00,0.00,0.00,0.00,0.00,IMPORT 3.2MW
1910,2022-03-21 14:00:00,10.14,2.57,1.94,5.63,0.00,0.00,0.00,0.00,0.00,IMPORT 5.6MW
1911,2022-03-21 15:00:00,5.86,2.02,1.94,1.90,0.00,0.00,0.00,0.00,0.00,IMPORT 1.9MW
1912,2022-03-21 16:00:00,8.30,1.31,2.03,4.96,0.00,0.00,0.00,0.00,0.00,IMPORT 5.0MW
1913,2022-03-21 17:00:00,9.82,0.54,1.73,7.55,0.00,0.00,0.00,0.00,0.00,IMPORT 7.6MW
1914,2022-03-21 18:00:00,8.80,0.04,1.38,7.38,0.00,0.00,0.00,0.00,0.00,IMPORT 7.4MW
1915,2022-03-21 19:00:00,7.00,0.00,0.88,6.12,0.00,0.00,0.00,0.00,0.00,IMPORT 6.1MW
1916,2022-03-21 20:00:00,7.96,0.00,0.71,7.25,0.00,0.00,0.00,0.00,0.00,IMPORT 7.3MW
1917,2022-03-21 21:00:00,6.55,0.00,0.81,5.73,0.00,0.00,0.00,0.00,0.00,IMPORT 5.7MW
1918,2022-03-21 22:00:00,3.89,0.00,1.28,2.61,0.00,0.00,0.00,0.00,0.00,IMPORT 2.6MW
1919,2022-03-21 23:00:00,5.33,0.00,1.75,3.58,0.00,0.00,0.00,0.00,0.00,IMPORT 3.6MW
1920,2022-03-22 00:00:00,3.34,0.00,1.97,1.37,0.00,0.00,0.00,0.00,0.00,IMPORT 1.4MW
1921,2022-03-22 01:00:00,4.16,0.00,1.99,2.17,0.00,0.00,0.00,0.00,0.00,IMPORT 2.2MW
